年,季,日期標準,縣市,鄉鎮市區,住宅拍賣移轉筆數,年月,日期格式
2022,1,2022-01-01,臺南市,學甲區,2,202201,2022-01-01
2022,1,2022-01-01,臺南市,西港區,5,202201,2022-01-01
2022,1,2022-01-01,臺南市,新化區,1,202201,2022-01-01
2022,1,2022-01-01,臺南市,善化區,3,202201,2022-01-01
2022,1,2022-01-01,臺南市,新市區,4,202201,2022-01-01
2022,1,2022-01-01,臺南市,安定區,1,202201,2022-01-01
2022,1,2022-01-01,臺南市,玉井區,1,202201,2022-01-01
2022,1,2022-01-01,臺南市,仁德區,1,202201,2022-01-01
2022,1,2022-01-01,臺南市,歸仁區,1,202201,2022-01-01
2022,1,2022-01-01,臺南市,關廟區,2,202201,2022-01-01
2022,1,2022-01-01,臺南市,永康區,6,202201,2022-01-01
2022,1,2022-01-01,臺南市,東區,7,202201,2022-01-01
2022,1,2022-01-01,臺南市,南區,9,202201,2022-01-01
2022,1,2022-01-01,臺南市,北區,4,202201,2022-01-01
2022,1,2022-01-01,臺南市,安南區,4,202201,2022-01-01
2022,1,2022-01-01,臺南市,安平區,2,202201,2022-01-01
2022,1,2022-01-01,臺南市,中西區,2,202201,2022-01-01
2022,1,2022-01-01,高雄市,鼓山區,3,202201,2022-01-01
2022,1,2022-01-01,高雄市,左營區,8,202201,2022-01-01
2022,1,2022-01-01,高雄市,楠梓區,6,202201,2022-01-01
2022,1,2022-01-01,高雄市,三民區,4,202201,2022-01-01
2022,1,2022-01-01,高雄市,新興區,1,202201,2022-01-01
2022,1,2022-01-01,高雄市,苓雅區,3,202201,2022-01-01
2022,1,2022-01-01,高雄市,前鎮區,6,202201,2022-01-01
2022,1,2022-01-01,高雄市,鳳山區,18,202201,2022-01-01
2022,1,2022-01-01,高雄市,林園區,2,202201,2022-01-01
2022,1,2022-01-01,高雄市,大寮區,2,202201,2022-01-01
2022,1,2022-01-01,高雄市,大社區,2,202201,2022-01-01
2022,1,2022-01-01,高雄市,仁武區,1,202201,2022-01-01
2022,1,2022-01-01,高雄市,鳥松區,3,202201,2022-01-01
2022,1,2022-01-01,高雄市,岡山區,2,202201,2022-01-01
2022,1,2022-01-01,高雄市,橋頭區,1,202201,2022-01-01
2022,1,2022-01-01,高雄市,路竹區,3,202201,2022-01-01
2022,1,2022-01-01,高雄市,湖內區,2,202201,2022-01-01
2022,1,2022-01-01,高雄市,茄萣區,2,202201,2022-01-01
2022,1,2022-01-01,高雄市,永安區,1,202201,2022-01-01
2022,1,2022-01-01,高雄市,彌陀區,1,202201,2022-01-01
2022,1,2022-01-01,高雄市,旗山區,2,202201,2022-01-01
2022,1,2022-01-01,高雄市,甲仙區,1,202201,2022-01-01
2022,1,2022-01-01,宜蘭縣,宜蘭市,1,202201,2022-01-01
2022,1,2022-01-01,宜蘭縣,羅東鎮,1,202201,2022-01-01
2022,1,2022-01-01,宜蘭縣,蘇澳鎮,3,202201,2022-01-01
2022,1,2022-01-01,宜蘭縣,礁溪鄉,2,202201,2022-01-01
2022,1,2022-01-01,宜蘭縣,壯圍鄉,1,202201,2022-01-01
2022,1,2022-01-01,宜蘭縣,員山鄉,3,202201,2022-01-01
2022,1,2022-01-01,宜蘭縣,五結鄉,1,202201,2022-01-01
2022,1,2022-01-01,新竹縣,竹北市,6,202201,2022-01-01
2022,1,2022-01-01,新竹縣,關西鎮,1,202201,2022-01-01
2022,1,2022-01-01,新竹縣,新埔鎮,1,202201,2022-01-01
2022,1,2022-01-01,新竹縣,竹東鎮,8,202201,2022-01-01
2022,1,2022-01-01,新竹縣,湖口鄉,1,202201,2022-01-01
2022,1,2022-01-01,新竹縣,橫山鄉,3,202201,2022-01-01
2022,1,2022-01-01,新竹縣,新豐鄉,1,202201,2022-01-01
2022,1,2022-01-01,苗栗縣,苗栗市,19,202201,2022-01-01
2022,1,2022-01-01,苗栗縣,通霄鎮,1,202201,2022-01-01
2022,1,2022-01-01,苗栗縣,竹南鎮,5,202201,2022-01-01
2022,1,2022-01-01,苗栗縣,頭份鎮,7,202201,2022-01-01
2022,1,2022-01-01,苗栗縣,後龍鎮,1,202201,2022-01-01
2022,1,2022-01-01,苗栗縣,公館鄉,2,202201,2022-01-01
2022,1,2022-01-01,苗栗縣,銅鑼鄉,1,202201,2022-01-01
2022,1,2022-01-01,彰化縣,彰化市,2,202201,2022-01-01
2022,1,2022-01-01,彰化縣,員林鎮,6,202201,2022-01-01
2022,1,2022-01-01,彰化縣,溪湖鎮,2,202201,2022-01-01
2022,1,2022-01-01,彰化縣,田中鎮,2,202201,2022-01-01
2022,1,2022-01-01,彰化縣,二林鎮,2,202201,2022-01-01
2022,1,2022-01-01,彰化縣,線西鄉,1,202201,2022-01-01
2022,1,2022-01-01,彰化縣,秀水鄉,2,202201,2022-01-01
2022,1,2022-01-01,彰化縣,花壇鄉,1,202201,2022-01-01
2022,1,2022-01-01,彰化縣,大村鄉,2,202201,2022-01-01
2022,1,2022-01-01,彰化縣,埔心鄉,2,202201,2022-01-01
2022,1,2022-01-01,彰化縣,埤頭鄉,1,202201,2022-01-01
2022,1,2022-01-01,彰化縣,溪州鄉,1,202201,2022-01-01
2022,1,2022-01-01,南投縣,南投市,3,202201,2022-01-01
2022,1,2022-01-01,南投縣,埔里鎮,4,202201,2022-01-01
2022,1,2022-01-01,南投縣,草屯鎮,2,202201,2022-01-01
2022,1,2022-01-01,南投縣,竹山鎮,4,202201,2022-01-01
2022,1,2022-01-01,南投縣,名間鄉,2,202201,2022-01-01
2022,1,2022-01-01,南投縣,鹿谷鄉,2,202201,2022-01-01
2022,1,2022-01-01,雲林縣,斗六市,1,202201,2022-01-01
2022,1,2022-01-01,雲林縣,斗南鎮,3,202201,2022-01-01
2022,1,2022-01-01,雲林縣,虎尾鎮,2,202201,2022-01-01
2022,1,2022-01-01,雲林縣,古坑鄉,3,202201,2022-01-01
2022,1,2022-01-01,雲林縣,大埤鄉,2,202201,2022-01-01
2022,1,2022-01-01,雲林縣,莿桐鄉,1,202201,2022-01-01
2022,1,2022-01-01,雲林縣,林內鄉,1,202201,2022-01-01
2022,1,2022-01-01,雲林縣,二崙鄉,1,202201,2022-01-01
2022,1,2022-01-01,雲林縣,台西鄉,3,202201,2022-01-01
2022,1,2022-01-01,雲林縣,四湖鄉,1,202201,2022-01-01
2022,1,2022-01-01,雲林縣,口湖鄉,1,202201,2022-01-01
2022,1,2022-01-01,嘉義縣,太保市,1,202201,2022-01-01
2022,1,2022-01-01,嘉義縣,布袋鎮,1,202201,2022-01-01
2022,1,2022-01-01,嘉義縣,民雄鄉,3,202201,2022-01-01
2022,1,2022-01-01,嘉義縣,新港鄉,2,202201,2022-01-01
2022,1,2022-01-01,嘉義縣,東石鄉,1,202201,2022-01-01
2022,1,2022-01-01,嘉義縣,水上鄉,3,202201,2022-01-01
2022,1,2022-01-01,嘉義縣,中埔鄉,2,202201,2022-01-01
2022,1,2022-01-01,嘉義縣,竹崎鄉,1,202201,2022-01-01
2022,1,2022-01-01,嘉義縣,梅山鄉,1,202201,2022-01-01
2022,1,2022-01-01,屏東縣,屏東市,7,202201,2022-01-01
2022,1,2022-01-01,屏東縣,潮州鎮,4,202201,2022-01-01
2022,1,2022-01-01,屏東縣,東港鎮,1,202201,2022-01-01
2022,1,2022-01-01,屏東縣,恆春鎮,1,202201,2022-01-01
2022,1,2022-01-01,屏東縣,萬丹鄉,2,202201,2022-01-01
2022,1,2022-01-01,屏東縣,九如鄉,3,202201,2022-01-01
2022,1,2022-01-01,屏東縣,里港鄉,1,202201,2022-01-01
2022,1,2022-01-01,屏東縣,內埔鄉,2,202201,2022-01-01
2022,1,2022-01-01,屏東縣,竹田鄉,2,202201,2022-01-01
2022,1,2022-01-01,屏東縣,新園鄉,2,202201,2022-01-01
2022,1,2022-01-01,屏東縣,崁頂鄉,1,202201,2022-01-01
2022,1,2022-01-01,臺東縣,台東市,3,202201,2022-01-01
2022,1,2022-01-01,臺東縣,成功鎮,1,202201,2022-01-01
2022,1,2022-01-01,臺東縣,長濱鄉,1,202201,2022-01-01
2022,1,2022-01-01,花蓮縣,花蓮市,3,202201,2022-01-01
2022,1,2022-01-01,花蓮縣,鳳林鎮,1,202201,2022-01-01
2022,1,2022-01-01,花蓮縣,新城鄉,2,202201,2022-01-01
2022,1,2022-01-01,花蓮縣,吉安鄉,3,202201,2022-01-01
2022,1,2022-01-01,花蓮縣,瑞穗鄉,4,202201,2022-01-01
2022,1,2022-01-01,花蓮縣,富里鄉,1,202201,2022-01-01
2022,1,2022-01-01,澎湖縣,馬公市,3,202201,2022-01-01
2022,1,2022-01-01,基隆市,中正區,5,202201,2022-01-01
2022,1,2022-01-01,基隆市,七堵區,5,202201,2022-01-01
2022,1,2022-01-01,基隆市,暖暖區,4,202201,2022-01-01
2022,1,2022-01-01,基隆市,仁愛區,2,202201,2022-01-01
2022,1,2022-01-01,基隆市,安樂區,9,202201,2022-01-01
2022,1,2022-01-01,基隆市,信義區,3,202201,2022-01-01
2022,1,2022-01-01,新竹市,新竹市,18,202201,2022-01-01
2022,1,2022-01-01,嘉義市,嘉義市,10,202201,2022-01-01
2022,2,2022-01-04,新北市,板橋區,14,202201,2022-04-01
2022,2,2022-01-04,新北市,三重區,11,202201,2022-04-01
2022,2,2022-01-04,新北市,中和區,10,202201,2022-04-01
2022,2,2022-01-04,新北市,永和區,3,202201,2022-04-01
2022,2,2022-01-04,新北市,新莊區,8,202201,2022-04-01
2022,2,2022-01-04,新北市,新店區,12,202201,2022-04-01
2022,2,2022-01-04,新北市,樹林區,4,202201,2022-04-01
2022,2,2022-01-04,新北市,三峽區,4,202201,2022-04-01
2022,2,2022-01-04,新北市,淡水區,6,202201,2022-04-01
2022,2,2022-01-04,新北市,汐止區,9,202201,2022-04-01
2022,2,2022-01-04,新北市,瑞芳區,3,202201,2022-04-01
2022,2,2022-01-04,新北市,土城區,4,202201,2022-04-01
2022,2,2022-01-04,新北市,蘆洲區,6,202201,2022-04-01
2022,2,2022-01-04,新北市,五股區,3,202201,2022-04-01
2022,2,2022-01-04,新北市,林口區,3,202201,2022-04-01
2022,2,2022-01-04,新北市,坪林區,4,202201,2022-04-01
2022,2,2022-01-04,新北市,三芝區,1,202201,2022-04-01
2022,2,2022-01-04,新北市,石門區,1,202201,2022-04-01
2022,2,2022-01-04,新北市,八里區,3,202201,2022-04-01
2022,2,2022-01-04,新北市,萬里區,1,202201,2022-04-01
2022,2,2022-01-04,臺北市,松山區,2,202201,2022-04-01
2022,2,2022-01-04,臺北市,大安區,2,202201,2022-04-01
2022,2,2022-01-04,臺北市,中山區,4,202201,2022-04-01
2022,2,2022-01-04,臺北市,中正區,9,202201,2022-04-01
2022,2,2022-01-04,臺北市,大同區,9,202201,2022-04-01
2022,2,2022-01-04,臺北市,萬華區,3,202201,2022-04-01
2022,2,2022-01-04,臺北市,文山區,1,202201,2022-04-01
2022,2,2022-01-04,臺北市,內湖區,3,202201,2022-04-01
2022,2,2022-01-04,臺北市,士林區,11,202201,2022-04-01
2022,2,2022-01-04,臺北市,北投區,24,202201,2022-04-01
2022,2,2022-01-04,桃園市,桃園區,20,202201,2022-04-01
2022,2,2022-01-04,桃園市,中壢區,12,202201,2022-04-01
2022,2,2022-01-04,桃園市,平鎮區,9,202201,2022-04-01
2022,2,2022-01-04,桃園市,八德區,4,202201,2022-04-01
2022,2,2022-01-04,桃園市,楊梅區,7,202201,2022-04-01
2022,2,2022-01-04,桃園市,大溪區,3,202201,2022-04-01
2022,2,2022-01-04,桃園市,蘆竹區,4,202201,2022-04-01
2022,2,2022-01-04,桃園市,大園區,2,202201,2022-04-01
2022,2,2022-01-04,桃園市,龜山區,6,202201,2022-04-01
2022,2,2022-01-04,桃園市,龍潭區,5,202201,2022-04-01
2022,2,2022-01-04,桃園市,新屋區,1,202201,2022-04-01
2022,2,2022-01-04,桃園市,觀音區,1,202201,2022-04-01
2022,2,2022-01-04,臺中市,中區,5,202201,2022-04-01
2022,2,2022-01-04,臺中市,東區,2,202201,2022-04-01
2022,2,2022-01-04,臺中市,南區,5,202201,2022-04-01
2022,2,2022-01-04,臺中市,西區,1,202201,2022-04-01
2022,2,2022-01-04,臺中市,北區,8,202201,2022-04-01
2022,2,2022-01-04,臺中市,西屯區,3,202201,2022-04-01
2022,2,2022-01-04,臺中市,南屯區,4,202201,2022-04-01
2022,2,2022-01-04,臺中市,北屯區,6,202201,2022-04-01
2022,2,2022-01-04,臺中市,豐原區,1,202201,2022-04-01
2022,2,2022-01-04,臺中市,東勢區,1,202201,2022-04-01
2022,2,2022-01-04,臺中市,清水區,1,202201,2022-04-01
2022,2,2022-01-04,臺中市,沙鹿區,8,202201,2022-04-01
2022,2,2022-01-04,臺中市,后里區,1,202201,2022-04-01
2022,2,2022-01-04,臺中市,外埔區,1,202201,2022-04-01
2022,2,2022-01-04,臺中市,烏日區,1,202201,2022-04-01
2022,2,2022-01-04,臺中市,大肚區,3,202201,2022-04-01
2022,2,2022-01-04,臺中市,龍井區,1,202201,2022-04-01
2022,2,2022-01-04,臺中市,霧峰區,2,202201,2022-04-01
2022,2,2022-01-04,臺中市,太平區,3,202201,2022-04-01
2022,2,2022-01-04,臺中市,大里區,3,202201,2022-04-01
2022,2,2022-01-04,臺南市,新營區,3,202201,2022-04-01
2022,2,2022-01-04,臺南市,柳營區,1,202201,2022-04-01
2022,2,2022-01-04,臺南市,後壁區,1,202201,2022-04-01
2022,2,2022-01-04,臺南市,東山區,1,202201,2022-04-01
2022,2,2022-01-04,臺南市,六甲區,4,202201,2022-04-01
2022,2,2022-01-04,臺南市,官田區,1,202201,2022-04-01
2022,2,2022-01-04,臺南市,佳里區,3,202201,2022-04-01
2022,2,2022-01-04,臺南市,學甲區,4,202201,2022-04-01
2022,2,2022-01-04,臺南市,將軍區,1,202201,2022-04-01
2022,2,2022-01-04,臺南市,新化區,2,202201,2022-04-01
2022,2,2022-01-04,臺南市,新市區,1,202201,2022-04-01
2022,2,2022-01-04,臺南市,仁德區,2,202201,2022-04-01
2022,2,2022-01-04,臺南市,歸仁區,1,202201,2022-04-01
2022,2,2022-01-04,臺南市,關廟區,4,202201,2022-04-01
2022,2,2022-01-04,臺南市,永康區,6,202201,2022-04-01
2022,2,2022-01-04,臺南市,東區,1,202201,2022-04-01
2022,2,2022-01-04,臺南市,南區,4,202201,2022-04-01
2022,2,2022-01-04,臺南市,北區,1,202201,2022-04-01
2022,2,2022-01-04,臺南市,安南區,5,202201,2022-04-01
2022,2,2022-01-04,臺南市,安平區,3,202201,2022-04-01
2022,2,2022-01-04,臺南市,中西區,14,202201,2022-04-01
2022,2,2022-01-04,高雄市,鹽埕區,4,202201,2022-04-01
2022,2,2022-01-04,高雄市,鼓山區,7,202201,2022-04-01
2022,2,2022-01-04,高雄市,左營區,4,202201,2022-04-01
2022,2,2022-01-04,高雄市,楠梓區,1,202201,2022-04-01
2022,2,2022-01-04,高雄市,三民區,15,202201,2022-04-01
2022,2,2022-01-04,高雄市,前金區,5,202201,2022-04-01
2022,2,2022-01-04,高雄市,苓雅區,3,202201,2022-04-01
2022,2,2022-01-04,高雄市,前鎮區,6,202201,2022-04-01
2022,2,2022-01-04,高雄市,小港區,7,202201,2022-04-01
2022,2,2022-01-04,高雄市,鳳山區,10,202201,2022-04-01
2022,2,2022-01-04,高雄市,林園區,5,202201,2022-04-01
2022,2,2022-01-04,高雄市,大寮區,4,202201,2022-04-01
2022,2,2022-01-04,高雄市,大樹區,1,202201,2022-04-01
2022,2,2022-01-04,高雄市,仁武區,2,202201,2022-04-01
2022,2,2022-01-04,高雄市,鳥松區,6,202201,2022-04-01
2022,2,2022-01-04,高雄市,岡山區,3,202201,2022-04-01
2022,2,2022-01-04,高雄市,橋頭區,1,202201,2022-04-01
2022,2,2022-01-04,高雄市,燕巢區,1,202201,2022-04-01
2022,2,2022-01-04,高雄市,路竹區,2,202201,2022-04-01
2022,2,2022-01-04,高雄市,茄萣區,1,202201,2022-04-01
2022,2,2022-01-04,高雄市,彌陀區,1,202201,2022-04-01
2022,2,2022-01-04,高雄市,梓官區,5,202201,2022-04-01
2022,2,2022-01-04,高雄市,旗山區,1,202201,2022-04-01
2022,2,2022-01-04,高雄市,美濃區,1,202201,2022-04-01
2022,2,2022-01-04,高雄市,內門區,1,202201,2022-04-01
2022,2,2022-01-04,宜蘭縣,宜蘭市,5,202201,2022-04-01
2022,2,2022-01-04,宜蘭縣,羅東鎮,3,202201,2022-04-01
2022,2,2022-01-04,宜蘭縣,蘇澳鎮,4,202201,2022-04-01
2022,2,2022-01-04,宜蘭縣,頭城鎮,3,202201,2022-04-01
2022,2,2022-01-04,宜蘭縣,礁溪鄉,3,202201,2022-04-01
2022,2,2022-01-04,宜蘭縣,壯圍鄉,1,202201,2022-04-01
2022,2,2022-01-04,宜蘭縣,員山鄉,1,202201,2022-04-01
2022,2,2022-01-04,宜蘭縣,五結鄉,2,202201,2022-04-01
2022,2,2022-01-04,宜蘭縣,三星鄉,1,202201,2022-04-01
2022,2,2022-01-04,新竹縣,竹北市,1,202201,2022-04-01
2022,2,2022-01-04,新竹縣,關西鎮,4,202201,2022-04-01
2022,2,2022-01-04,新竹縣,竹東鎮,4,202201,2022-04-01
2022,2,2022-01-04,新竹縣,湖口鄉,1,202201,2022-04-01
2022,2,2022-01-04,新竹縣,寶山鄉,1,202201,2022-04-01
2022,2,2022-01-04,苗栗縣,苗栗市,10,202201,2022-04-01
2022,2,2022-01-04,苗栗縣,通霄鎮,1,202201,2022-04-01
2022,2,2022-01-04,苗栗縣,竹南鎮,8,202201,2022-04-01
2022,2,2022-01-04,苗栗縣,頭份鎮,10,202201,2022-04-01
2022,2,2022-01-04,苗栗縣,後龍鎮,1,202201,2022-04-01
2022,2,2022-01-04,苗栗縣,卓蘭鎮,1,202201,2022-04-01
2022,2,2022-01-04,苗栗縣,獅潭鄉,1,202201,2022-04-01
2022,2,2022-01-04,彰化縣,彰化市,1,202201,2022-04-01
2022,2,2022-01-04,彰化縣,鹿港鎮,1,202201,2022-04-01
2022,2,2022-01-04,彰化縣,北斗鎮,1,202201,2022-04-01
2022,2,2022-01-04,彰化縣,溪湖鎮,2,202201,2022-04-01
2022,2,2022-01-04,彰化縣,田中鎮,1,202201,2022-04-01
2022,2,2022-01-04,彰化縣,二林鎮,1,202201,2022-04-01
2022,2,2022-01-04,彰化縣,秀水鄉,1,202201,2022-04-01
2022,2,2022-01-04,彰化縣,社頭鄉,2,202201,2022-04-01
2022,2,2022-01-04,彰化縣,二水鄉,1,202201,2022-04-01
2022,2,2022-01-04,彰化縣,田尾鄉,1,202201,2022-04-01
2022,2,2022-01-04,南投縣,南投市,5,202201,2022-04-01
2022,2,2022-01-04,南投縣,埔里鎮,3,202201,2022-04-01
2022,2,2022-01-04,南投縣,草屯鎮,3,202201,2022-04-01
2022,2,2022-01-04,南投縣,竹山鎮,4,202201,2022-04-01
2022,2,2022-01-04,南投縣,鹿谷鄉,1,202201,2022-04-01
2022,2,2022-01-04,南投縣,魚池鄉,1,202201,2022-04-01
2022,2,2022-01-04,南投縣,國姓鄉,1,202201,2022-04-01
2022,2,2022-01-04,雲林縣,斗六市,2,202201,2022-04-01
2022,2,2022-01-04,雲林縣,斗南鎮,3,202201,2022-04-01
2022,2,2022-01-04,雲林縣,虎尾鎮,2,202201,2022-04-01
2022,2,2022-01-04,雲林縣,北港鎮,2,202201,2022-04-01
2022,2,2022-01-04,雲林縣,古坑鄉,2,202201,2022-04-01
2022,2,2022-01-04,雲林縣,莿桐鄉,2,202201,2022-04-01
2022,2,2022-01-04,雲林縣,林內鄉,1,202201,2022-04-01
2022,2,2022-01-04,雲林縣,二崙鄉,1,202201,2022-04-01
2022,2,2022-01-04,雲林縣,崙背鄉,1,202201,2022-04-01
2022,2,2022-01-04,雲林縣,四湖鄉,2,202201,2022-04-01
2022,2,2022-01-04,雲林縣,口湖鄉,2,202201,2022-04-01
2022,2,2022-01-04,嘉義縣,太保市,1,202201,2022-04-01
2022,2,2022-01-04,嘉義縣,朴子市,1,202201,2022-04-01
2022,2,2022-01-04,嘉義縣,布袋鎮,4,202201,2022-04-01
2022,2,2022-01-04,嘉義縣,民雄鄉,2,202201,2022-04-01
2022,2,2022-01-04,嘉義縣,溪口鄉,1,202201,2022-04-01
2022,2,2022-01-04,嘉義縣,東石鄉,2,202201,2022-04-01
2022,2,2022-01-04,嘉義縣,水上鄉,2,202201,2022-04-01
2022,2,2022-01-04,嘉義縣,中埔鄉,1,202201,2022-04-01
2022,2,2022-01-04,屏東縣,屏東市,6,202201,2022-04-01
2022,2,2022-01-04,屏東縣,潮州鎮,5,202201,2022-04-01
2022,2,2022-01-04,屏東縣,恆春鎮,2,202201,2022-04-01
2022,2,2022-01-04,屏東縣,萬丹鄉,1,202201,2022-04-01
2022,2,2022-01-04,屏東縣,九如鄉,1,202201,2022-04-01
2022,2,2022-01-04,屏東縣,里港鄉,3,202201,2022-04-01
2022,2,2022-01-04,屏東縣,高樹鄉,1,202201,2022-04-01
2022,2,2022-01-04,屏東縣,內埔鄉,3,202201,2022-04-01
2022,2,2022-01-04,屏東縣,新埤鄉,1,202201,2022-04-01
2022,2,2022-01-04,屏東縣,枋寮鄉,2,202201,2022-04-01
2022,2,2022-01-04,屏東縣,新園鄉,1,202201,2022-04-01
2022,2,2022-01-04,屏東縣,崁頂鄉,2,202201,2022-04-01
2022,2,2022-01-04,屏東縣,三地門鄉,1,202201,2022-04-01
2022,2,2022-01-04,屏東縣,來義鄉,1,202201,2022-04-01
2022,2,2022-01-04,臺東縣,台東市,3,202201,2022-04-01
2022,2,2022-01-04,花蓮縣,花蓮市,1,202201,2022-04-01
2022,2,2022-01-04,花蓮縣,玉里鎮,3,202201,2022-04-01
2022,2,2022-01-04,花蓮縣,吉安鄉,4,202201,2022-04-01
2022,2,2022-01-04,花蓮縣,光復鄉,1,202201,2022-04-01
2022,2,2022-01-04,花蓮縣,秀林鄉,1,202201,2022-04-01
2022,2,2022-01-04,花蓮縣,萬榮鄉,1,202201,2022-04-01
2022,2,2022-01-04,澎湖縣,馬公市,1,202201,2022-04-01
2022,2,2022-01-04,基隆市,中正區,4,202201,2022-04-01
2022,2,2022-01-04,基隆市,七堵區,4,202201,2022-04-01
2022,2,2022-01-04,基隆市,暖暖區,4,202201,2022-04-01
2022,2,2022-01-04,基隆市,仁愛區,6,202201,2022-04-01
2022,2,2022-01-04,基隆市,安樂區,8,202201,2022-04-01
2022,2,2022-01-04,新竹市,新竹市,11,202201,2022-04-01
2022,2,2022-01-04,嘉義市,嘉義市,11,202201,2022-04-01
2022,3,2022-01-07,新北市,板橋區,16,202201,2022-07-01
2022,3,2022-01-07,新北市,三重區,12,202201,2022-07-01
2022,3,2022-01-07,新北市,中和區,20,202201,2022-07-01
2022,3,2022-01-07,新北市,永和區,1,202201,2022-07-01
2022,3,2022-01-07,新北市,新莊區,9,202201,2022-07-01
2022,3,2022-01-07,新北市,新店區,8,202201,2022-07-01
2022,3,2022-01-07,新北市,樹林區,2,202201,2022-07-01
2022,3,2022-01-07,新北市,鶯歌區,3,202201,2022-07-01
2022,3,2022-01-07,新北市,三峽區,2,202201,2022-07-01
2022,3,2022-01-07,新北市,淡水區,8,202201,2022-07-01
2022,3,2022-01-07,新北市,汐止區,11,202201,2022-07-01
2022,3,2022-01-07,新北市,瑞芳區,1,202201,2022-07-01
2022,3,2022-01-07,新北市,土城區,3,202201,2022-07-01
2022,3,2022-01-07,新北市,五股區,2,202201,2022-07-01
2022,3,2022-01-07,新北市,泰山區,2,202201,2022-07-01
2022,3,2022-01-07,新北市,林口區,3,202201,2022-07-01
2022,3,2022-01-07,新北市,深坑區,3,202201,2022-07-01
2022,3,2022-01-07,新北市,三芝區,2,202201,2022-07-01
2022,3,2022-01-07,新北市,八里區,1,202201,2022-07-01
2022,3,2022-01-07,新北市,金山區,1,202201,2022-07-01
2022,3,2022-01-07,新北市,萬里區,1,202201,2022-07-01
2022,3,2022-01-07,臺北市,松山區,6,202201,2022-07-01
2022,3,2022-01-07,臺北市,信義區,4,202201,2022-07-01
2022,3,2022-01-07,臺北市,大安區,4,202201,2022-07-01
2022,3,2022-01-07,臺北市,中山區,10,202201,2022-07-01
2022,3,2022-01-07,臺北市,中正區,2,202201,2022-07-01
2022,3,2022-01-07,臺北市,大同區,2,202201,2022-07-01
2022,3,2022-01-07,臺北市,萬華區,5,202201,2022-07-01
2022,3,2022-01-07,臺北市,文山區,3,202201,2022-07-01
2022,3,2022-01-07,臺北市,內湖區,4,202201,2022-07-01
2022,3,2022-01-07,臺北市,士林區,5,202201,2022-07-01
2022,3,2022-01-07,臺北市,北投區,5,202201,2022-07-01
2022,3,2022-01-07,桃園市,桃園區,15,202201,2022-07-01
2022,3,2022-01-07,桃園市,中壢區,9,202201,2022-07-01
2022,3,2022-01-07,桃園市,平鎮區,17,202201,2022-07-01
2022,3,2022-01-07,桃園市,八德區,7,202201,2022-07-01
2022,3,2022-01-07,桃園市,楊梅區,9,202201,2022-07-01
2022,3,2022-01-07,桃園市,大溪區,6,202201,2022-07-01
2022,3,2022-01-07,桃園市,蘆竹區,1,202201,2022-07-01
2022,3,2022-01-07,桃園市,大園區,2,202201,2022-07-01
2022,3,2022-01-07,桃園市,龜山區,4,202201,2022-07-01
2022,3,2022-01-07,桃園市,龍潭區,2,202201,2022-07-01
2022,3,2022-01-07,桃園市,新屋區,1,202201,2022-07-01
2022,3,2022-01-07,桃園市,觀音區,3,202201,2022-07-01
2022,3,2022-01-07,臺中市,中區,1,202201,2022-07-01
2022,3,2022-01-07,臺中市,東區,3,202201,2022-07-01
2022,3,2022-01-07,臺中市,南區,5,202201,2022-07-01
2022,3,2022-01-07,臺中市,西區,3,202201,2022-07-01
2022,3,2022-01-07,臺中市,北區,7,202201,2022-07-01
2022,3,2022-01-07,臺中市,西屯區,10,202201,2022-07-01
2022,3,2022-01-07,臺中市,南屯區,1,202201,2022-07-01
2022,3,2022-01-07,臺中市,北屯區,6,202201,2022-07-01
2022,3,2022-01-07,臺中市,豐原區,2,202201,2022-07-01
2022,3,2022-01-07,臺中市,東勢區,1,202201,2022-07-01
2022,3,2022-01-07,臺中市,大甲區,1,202201,2022-07-01
2022,3,2022-01-07,臺中市,清水區,2,202201,2022-07-01
2022,3,2022-01-07,臺中市,沙鹿區,5,202201,2022-07-01
2022,3,2022-01-07,臺中市,神岡區,2,202201,2022-07-01
