年,路線方向,路段,交流道,縣市,進出口,週類別,交通輛數,年月KEY,日期格式
2023,國3北向路段,非主線資料,高原,桃園市,進口,週2-4,,202301,2023-01-01
2023,國3南向路段,非主線資料,高原,桃園市,出口,週2-4,,202301,2023-01-01
2023,國3北向路段,非主線資料,高原,桃園市,出口,週2-4,,202301,2023-01-01
2023,國3南向路段,非主線資料,高原,桃園市,進口,週六,3187.0,202301,2023-01-01
2023,國3北向路段,非主線資料,高原,桃園市,進口,週六,6379.0,202301,2023-01-01
2023,國3南向路段,非主線資料,高原,桃園市,出口,週六,6776.0,202301,2023-01-01
2023,國3北向路段,非主線資料,高原,桃園市,出口,週六,3203.0,202301,2023-01-01
2023,國3南向路段,非主線資料,高原,桃園市,進口,週日,2987.0,202301,2023-01-01
2023,國3北向路段,非主線資料,高原,桃園市,進口,週日,5639.0,202301,2023-01-01
2023,國3南向路段,非主線資料,高原,桃園市,出口,週日,5798.0,202301,2023-01-01
2023,國3北向路段,非主線資料,高原,桃園市,出口,週日,6151.0,202301,2023-01-01
2023,國1南向路段,非主線資料,高架楊梅端,桃園市,進口,週2-4,,202301,2023-01-01
2023,國1南向路段,非主線資料,高架楊梅端,桃園市,出口,週2-4,,202301,2023-01-01
2023,國1北向路段,非主線資料,高架楊梅端,桃園市,出口,週2-4,,202301,2023-01-01
2023,國1南向路段,非主線資料,高架楊梅端,桃園市,進口,週六,36743.0,202301,2023-01-01
2023,國1南向路段,非主線資料,高架楊梅端,桃園市,出口,週六,51.0,202301,2023-01-01
2023,國1北向路段,非主線資料,高架楊梅端,桃園市,出口,週六,33422.0,202301,2023-01-01
2023,國1南向路段,非主線資料,高架楊梅端,桃園市,進口,週日,32539.0,202301,2023-01-01
2023,國1南向路段,非主線資料,高架楊梅端,桃園市,出口,週日,59.0,202301,2023-01-01
2023,國1北向路段,非主線資料,高架楊梅端,桃園市,出口,週日,33992.0,202301,2023-01-01
2023,國1南向路段,非主線資料,高科,高雄市,進口,週2-4,,202301,2023-01-01
2023,國1北向路段,非主線資料,高科,高雄市,進口,週2-4,,202301,2023-01-01
2023,國1南向路段,非主線資料,高科,高雄市,出口,週2-4,,202301,2023-01-01
2023,國1北向路段,非主線資料,高科,高雄市,出口,週2-4,,202301,2023-01-01
2023,國1南向路段,非主線資料,高科,高雄市,進口,週六,6255.0,202301,2023-01-01
2023,國1北向路段,非主線資料,高科,高雄市,進口,週六,6353.0,202301,2023-01-01
2023,國1南向路段,非主線資料,高科,高雄市,出口,週六,6179.0,202301,2023-01-01
2023,國1北向路段,非主線資料,高科,高雄市,出口,週六,6082.0,202301,2023-01-01
2023,國1南向路段,非主線資料,高科,高雄市,進口,週日,4690.0,202301,2023-01-01
2023,國1北向路段,非主線資料,高科,高雄市,進口,週日,5113.0,202301,2023-01-01
2023,國1南向路段,非主線資料,高科,高雄市,出口,週日,4674.0,202301,2023-01-01
2023,國1北向路段,非主線資料,高科,高雄市,出口,週日,4503.0,202301,2023-01-01
2023,國1北向路段,非主線資料,高雄,高雄市,進口,週2-4,,202301,2023-01-01
2023,國1南向路段,非主線資料,高雄,高雄市,出口,週2-4,,202301,2023-01-01
2023,國1北向路段,非主線資料,高雄,高雄市,進口,週六,56856.0,202301,2023-01-01
2023,國1南向路段,非主線資料,高雄,高雄市,出口,週六,53234.0,202301,2023-01-01
2023,國1北向路段,非主線資料,高雄,高雄市,進口,週日,54752.0,202301,2023-01-01
2023,國1南向路段,非主線資料,高雄,高雄市,出口,週日,49788.0,202301,2023-01-01
2023,國1北向路段,非主線資料,高雄端,高雄市,進口,週2-4,,202301,2023-01-01
2023,國1南向路段,非主線資料,高雄端,高雄市,出口,週2-4,,202301,2023-01-01
2023,國1北向路段,非主線資料,高雄端,高雄市,進口,週六,6656.0,202301,2023-01-01
2023,國1南向路段,非主線資料,高雄端,高雄市,出口,週六,5410.0,202301,2023-01-01
2023,國1北向路段,非主線資料,高雄端,高雄市,進口,週日,6609.0,202301,2023-01-01
2023,國1南向路段,非主線資料,高雄端,高雄市,出口,週日,5201.0,202301,2023-01-01
2023,國3南向路段,非主線資料,鶯歌系統,新北市,進口,週2-4,,202301,2023-01-01
2023,國3北向路段,非主線資料,鶯歌系統,新北市,進口,週2-4,,202301,2023-01-01
2023,國2西向路段,非主線資料,鶯歌系統,新北市,進口,週2-4,,202301,2023-01-01
2023,國3南向路段,非主線資料,鶯歌系統,新北市,出口,週2-4,,202301,2023-01-01
2023,國2東向路段,非主線資料,鶯歌系統,新北市,出口,週2-4,,202301,2023-01-01
2023,國3北向路段,非主線資料,鶯歌系統,新北市,出口,週2-4,,202301,2023-01-01
2023,國3南向路段,非主線資料,鶯歌系統,新北市,進口,週六,22834.0,202301,2023-01-01
2023,國3北向路段,非主線資料,鶯歌系統,新北市,進口,週六,40600.0,202301,2023-01-01
2023,國2西向路段,非主線資料,鶯歌系統,新北市,進口,週六,58317.0,202301,2023-01-01
2023,國3南向路段,非主線資料,鶯歌系統,新北市,出口,週六,37777.0,202301,2023-01-01
2023,國2東向路段,非主線資料,鶯歌系統,新北市,出口,週六,63434.0,202301,2023-01-01
2023,國3北向路段,非主線資料,鶯歌系統,新北市,出口,週六,20607.0,202301,2023-01-01
2023,國3南向路段,非主線資料,鶯歌系統,新北市,進口,週日,19538.0,202301,2023-01-01
2023,國3北向路段,非主線資料,鶯歌系統,新北市,進口,週日,35978.0,202301,2023-01-01
2023,國2西向路段,非主線資料,鶯歌系統,新北市,進口,週日,53813.0,202301,2023-01-01
2023,國3南向路段,非主線資料,鶯歌系統,新北市,出口,週日,35439.0,202301,2023-01-01
2023,國2東向路段,非主線資料,鶯歌系統,新北市,出口,週日,55516.0,202301,2023-01-01
2023,國3北向路段,非主線資料,鶯歌系統,新北市,出口,週日,18014.0,202301,2023-01-01
2023,國3南向路段,非主線資料,麟洛,屏東縣,進口,週2-4,,202301,2023-01-01
2023,國3北向路段,非主線資料,麟洛,屏東縣,進口,週2-4,,202301,2023-01-01
2023,國3南向路段,非主線資料,麟洛,屏東縣,出口,週2-4,,202301,2023-01-01
2023,國3北向路段,非主線資料,麟洛,屏東縣,出口,週2-4,,202301,2023-01-01
2023,國3南向路段,非主線資料,麟洛,屏東縣,進口,週六,8438.0,202301,2023-01-01
2023,國3北向路段,非主線資料,麟洛,屏東縣,進口,週六,4677.0,202301,2023-01-01
2023,國3南向路段,非主線資料,麟洛,屏東縣,出口,週六,4849.0,202301,2023-01-01
2023,國3北向路段,非主線資料,麟洛,屏東縣,出口,週六,7960.0,202301,2023-01-01
2023,國3南向路段,非主線資料,麟洛,屏東縣,進口,週日,7575.0,202301,2023-01-01
2023,國3北向路段,非主線資料,麟洛,屏東縣,進口,週日,5043.0,202301,2023-01-01
2023,國3南向路段,非主線資料,麟洛,屏東縣,出口,週日,4456.0,202301,2023-01-01
2023,國3北向路段,非主線資料,麟洛,屏東縣,出口,週日,7588.0,202301,2023-01-01
2023,國1南向路段,非主線資料,麻豆,臺南市,進口,週2-4,,202301,2023-01-01
2023,國1北向路段,非主線資料,麻豆,臺南市,進口,週2-4,,202301,2023-01-01
2023,國1南向路段,非主線資料,麻豆,臺南市,出口,週2-4,,202301,2023-01-01
2023,國1北向路段,非主線資料,麻豆,臺南市,出口,週2-4,,202301,2023-01-01
2023,國1南向路段,非主線資料,麻豆,臺南市,進口,週六,9362.0,202301,2023-01-01
2023,國1北向路段,非主線資料,麻豆,臺南市,進口,週六,5728.0,202301,2023-01-01
2023,國1南向路段,非主線資料,麻豆,臺南市,出口,週六,6064.0,202301,2023-01-01
2023,國1北向路段,非主線資料,麻豆,臺南市,出口,週六,9781.0,202301,2023-01-01
2023,國1南向路段,非主線資料,麻豆,臺南市,進口,週日,8427.0,202301,2023-01-01
2023,國1北向路段,非主線資料,麻豆,臺南市,進口,週日,5687.0,202301,2023-01-01
2023,國1南向路段,非主線資料,麻豆,臺南市,出口,週日,5917.0,202301,2023-01-01
2023,國1北向路段,非主線資料,麻豆,臺南市,出口,週日,8774.0,202301,2023-01-01
2023,國1南向路段,非主線資料,鼎金系統,高雄市,進口,週2-4,,202301,2023-01-01
2023,國10東向路段,非主線資料,鼎金系統,高雄市,進口,週2-4,,202301,2023-01-01
2023,國1北向路段,非主線資料,鼎金系統,高雄市,進口,週2-4,,202301,2023-01-01
2023,國10西向路段,非主線資料,鼎金系統,高雄市,進口,週2-4,,202301,2023-01-01
2023,國1南向路段,非主線資料,鼎金系統,高雄市,出口,週2-4,,202301,2023-01-01
2023,國10東向路段,非主線資料,鼎金系統,高雄市,出口,週2-4,,202301,2023-01-01
2023,國1北向路段,非主線資料,鼎金系統,高雄市,出口,週2-4,,202301,2023-01-01
2023,國10西向路段,非主線資料,鼎金系統,高雄市,出口,週2-4,,202301,2023-01-01
2023,國1南向路段,非主線資料,鼎金系統,高雄市,進口,週六,52006.0,202301,2023-01-01
2023,國10東向路段,非主線資料,鼎金系統,高雄市,進口,週六,19564.0,202301,2023-01-01
2023,國1北向路段,非主線資料,鼎金系統,高雄市,進口,週六,24933.0,202301,2023-01-01
2023,國10西向路段,非主線資料,鼎金系統,高雄市,進口,週六,24960.0,202301,2023-01-01
2023,國1南向路段,非主線資料,鼎金系統,高雄市,出口,週六,27580.0,202301,2023-01-01
2023,國10東向路段,非主線資料,鼎金系統,高雄市,出口,週六,11142.0,202301,2023-01-01
2023,國1北向路段,非主線資料,鼎金系統,高雄市,出口,週六,52308.0,202301,2023-01-01
2023,國10西向路段,非主線資料,鼎金系統,高雄市,出口,週六,23683.0,202301,2023-01-01
2023,國1南向路段,非主線資料,鼎金系統,高雄市,進口,週日,49776.0,202301,2023-01-01
2023,國10東向路段,非主線資料,鼎金系統,高雄市,進口,週日,23383.0,202301,2023-01-01
2023,國1北向路段,非主線資料,鼎金系統,高雄市,進口,週日,22812.0,202301,2023-01-01
2023,國10西向路段,非主線資料,鼎金系統,高雄市,進口,週日,31084.0,202301,2023-01-01
2023,國1南向路段,非主線資料,鼎金系統,高雄市,出口,週日,25037.0,202301,2023-01-01
2023,國10東向路段,非主線資料,鼎金系統,高雄市,出口,週日,17026.0,202301,2023-01-01
2023,國1北向路段,非主線資料,鼎金系統,高雄市,出口,週日,49370.0,202301,2023-01-01
2023,國10西向路段,非主線資料,鼎金系統,高雄市,出口,週日,28996.0,202301,2023-01-01
2023,國3南向路段,非主線資料,龍井,臺中市,進口,週2-4,,202301,2023-01-01
2023,國3北向路段,非主線資料,龍井,臺中市,進口,週2-4,,202301,2023-01-01
2023,國3南向路段,非主線資料,龍井,臺中市,出口,週2-4,,202301,2023-01-01
2023,國3北向路段,非主線資料,龍井,臺中市,出口,週2-4,,202301,2023-01-01
2023,國3南向路段,非主線資料,龍井,臺中市,進口,週六,11165.0,202301,2023-01-01
2023,國3北向路段,非主線資料,龍井,臺中市,進口,週六,9442.0,202301,2023-01-01
2023,國3南向路段,非主線資料,龍井,臺中市,出口,週六,8726.0,202301,2023-01-01
2023,國3北向路段,非主線資料,龍井,臺中市,出口,週六,10444.0,202301,2023-01-01
2023,國3南向路段,非主線資料,龍井,臺中市,進口,週日,9862.0,202301,2023-01-01
2023,國3北向路段,非主線資料,龍井,臺中市,進口,週日,8762.0,202301,2023-01-01
2023,國3南向路段,非主線資料,龍井,臺中市,出口,週日,7613.0,202301,2023-01-01
2023,國3北向路段,非主線資料,龍井,臺中市,出口,週日,10433.0,202301,2023-01-01
2023,國3南向路段,非主線資料,龍潭,桃園市,進口,週2-4,,202301,2023-01-01
2023,國3北向路段,非主線資料,龍潭,桃園市,進口,週2-4,,202301,2023-01-01
2023,國3南向路段,非主線資料,龍潭,桃園市,出口,週2-4,,202301,2023-01-01
2023,國3北向路段,非主線資料,龍潭,桃園市,出口,週2-4,,202301,2023-01-01
2023,國3南向路段,非主線資料,龍潭,桃園市,進口,週六,6568.0,202301,2023-01-01
2023,國3北向路段,非主線資料,龍潭,桃園市,進口,週六,12936.0,202301,2023-01-01
2023,國3南向路段,非主線資料,龍潭,桃園市,出口,週六,12414.0,202301,2023-01-01
2023,國3北向路段,非主線資料,龍潭,桃園市,出口,週六,5876.0,202301,2023-01-01
2023,國3南向路段,非主線資料,龍潭,桃園市,進口,週日,5400.0,202301,2023-01-01
2023,國3北向路段,非主線資料,龍潭,桃園市,進口,週日,11279.0,202301,2023-01-01
2023,國3南向路段,非主線資料,龍潭,桃園市,出口,週日,12106.0,202301,2023-01-01
2023,國3北向路段,非主線資料,龍潭,桃園市,出口,週日,7330.0,202301,2023-01-01
2024,國1南向路段,非主線資料,三義,苗栗縣,進口,週2-4,,202401,2024-01-01
2024,國1北向路段,非主線資料,三義,苗栗縣,進口,週2-4,,202401,2024-01-01
2024,國1南向路段,非主線資料,三義,苗栗縣,出口,週2-4,,202401,2024-01-01
2024,國1北向路段,非主線資料,三義,苗栗縣,出口,週2-4,,202401,2024-01-01
2024,國1南向路段,非主線資料,三義,苗栗縣,進口,週六,4319.0,202401,2024-01-01
2024,國1北向路段,非主線資料,三義,苗栗縣,進口,週六,4242.0,202401,2024-01-01
2024,國1南向路段,非主線資料,三義,苗栗縣,出口,週六,5162.0,202401,2024-01-01
2024,國1北向路段,非主線資料,三義,苗栗縣,出口,週六,4537.0,202401,2024-01-01
2024,國1南向路段,非主線資料,三義,苗栗縣,進口,週日,4613.0,202401,2024-01-01
2024,國1北向路段,非主線資料,三義,苗栗縣,進口,週日,4891.0,202401,2024-01-01
2024,國1南向路段,非主線資料,三義,苗栗縣,出口,週日,4349.0,202401,2024-01-01
2024,國1北向路段,非主線資料,三義,苗栗縣,出口,週日,4532.0,202401,2024-01-01
2024,國1南向路段,非主線資料,三重,新北市,進口,週2-4,,202401,2024-01-01
2024,國1北向路段,非主線資料,三重,新北市,進口,週2-4,,202401,2024-01-01
2024,國1南向路段,非主線資料,三重,新北市,出口,週2-4,,202401,2024-01-01
2024,國1北向路段,非主線資料,三重,新北市,出口,週2-4,,202401,2024-01-01
2024,國1南向路段,非主線資料,三重,新北市,進口,週六,14840.0,202401,2024-01-01
2024,國1北向路段,非主線資料,三重,新北市,進口,週六,22054.0,202401,2024-01-01
2024,國1南向路段,非主線資料,三重,新北市,出口,週六,19012.0,202401,2024-01-01
2024,國1北向路段,非主線資料,三重,新北市,出口,週六,14181.0,202401,2024-01-01
2024,國1南向路段,非主線資料,三重,新北市,進口,週日,13279.0,202401,2024-01-01
2024,國1北向路段,非主線資料,三重,新北市,進口,週日,19456.0,202401,2024-01-01
2024,國1南向路段,非主線資料,三重,新北市,出口,週日,17440.0,202401,2024-01-01
2024,國1北向路段,非主線資料,三重,新北市,出口,週日,14019.0,202401,2024-01-01
2024,國3南向路段,非主線資料,三鶯,新北市,進口,週2-4,,202401,2024-01-01
2024,國3北向路段,非主線資料,三鶯,新北市,進口,週2-4,,202401,2024-01-01
2024,國3南向路段,非主線資料,三鶯,新北市,出口,週2-4,,202401,2024-01-01
2024,國3北向路段,非主線資料,三鶯,新北市,出口,週2-4,,202401,2024-01-01
2024,國3南向路段,非主線資料,三鶯,新北市,進口,週六,18132.0,202401,2024-01-01
2024,國3北向路段,非主線資料,三鶯,新北市,進口,週六,13135.0,202401,2024-01-01
2024,國3南向路段,非主線資料,三鶯,新北市,出口,週六,14239.0,202401,2024-01-01
2024,國3北向路段,非主線資料,三鶯,新北市,出口,週六,18555.0,202401,2024-01-01
2024,國3南向路段,非主線資料,三鶯,新北市,進口,週日,16255.0,202401,2024-01-01
2024,國3北向路段,非主線資料,三鶯,新北市,進口,週日,12412.0,202401,2024-01-01
2024,國3南向路段,非主線資料,三鶯,新北市,出口,週日,12915.0,202401,2024-01-01
2024,國3北向路段,非主線資料,三鶯,新北市,出口,週日,17216.0,202401,2024-01-01
2024,國1高架北向路段,非主線資料,下塔悠北上出口匝道,臺北市,出口,週2-4,,202401,2024-01-01
2024,國1高架北向路段,非主線資料,下塔悠北上出口匝道,臺北市,出口,週六,6071.0,202401,2024-01-01
2024,國1高架北向路段,非主線資料,下塔悠北上出口匝道,臺北市,出口,週日,5451.0,202401,2024-01-01
2024,國1南向路段,非主線資料,下營系統,雲林縣,進口,週2-4,,202401,2024-01-01
2024,國1北向路段,非主線資料,下營系統,雲林縣,進口,週2-4,,202401,2024-01-01
2024,國1南向路段,非主線資料,下營系統,雲林縣,出口,週2-4,,202401,2024-01-01
2024,國1北向路段,非主線資料,下營系統,雲林縣,出口,週2-4,,202401,2024-01-01
2024,國1南向路段,非主線資料,下營系統,雲林縣,進口,週六,9807.0,202401,2024-01-01
2024,國1北向路段,非主線資料,下營系統,雲林縣,進口,週六,4617.0,202401,2024-01-01
2024,國1南向路段,非主線資料,下營系統,雲林縣,出口,週六,4866.0,202401,2024-01-01
