股票名稱,股票代號,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,註記
卜蜂,1215,108/01/10,"2,140,735","118,807,925",56,56.3,54.8,54.8,0,"1,514",
卜蜂,1215,108/01/11,"1,692,651","91,395,672",54.6,55.3,53.4,54.1,-0.7,"1,154",
卜蜂,1215,108/01/14,"914,861","48,828,767",54.1,54.1,53.1,53.2,-0.9,712,
卜蜂,1215,108/01/15,"781,057","42,095,178",53.4,54.4,53.4,53.8,0.6,599,
卜蜂,1215,108/01/16,"667,510","35,825,875",53.9,54.1,53.4,53.5,-0.3,475,
卜蜂,1215,108/01/17,"507,640","27,193,929",53.5,54,53.3,53.5,0,393,
卜蜂,1215,108/01/18,"505,377","27,210,609",53.8,54,53.6,53.8,0.3,340,
卜蜂,1215,108/01/21,"601,901","32,506,564",54.2,54.4,53.8,53.8,0,411,
卜蜂,1215,108/01/22,"602,571","32,116,986",53.5,53.6,53.1,53.4,-0.4,374,
卜蜂,1215,108/01/23,"382,427","20,404,079",53.1,53.6,53.1,53.6,0.2,314,
卜蜂,1215,108/01/24,"372,201","19,876,747",53.6,53.7,53.2,53.4,-0.2,294,
卜蜂,1215,108/01/25,"560,143","30,107,871",53.4,54.2,53.4,53.6,0.2,432,
卜蜂,1215,108/01/28,"1,462,955","79,510,532",54,54.9,53.6,54.5,0.9,930,
卜蜂,1215,108/01/29,"781,859","42,437,709",54.6,54.6,54,54.3,-0.2,550,
卜蜂,1215,108/01/30,"604,628","32,840,123",54.5,54.6,54.1,54.3,0,395,
卜蜂,1215,108/02/11,"1,738,589","95,421,536",54.4,55.3,54.4,54.5,0.2,913,
卜蜂,1215,108/02/12,"2,655,911","147,204,917",55,56,54.7,55.8,1.3,"1,586",
卜蜂,1215,108/02/13,"3,950,496","223,357,609",56.8,57.3,55.9,55.9,0.1,"2,213",
卜蜂,1215,108/02/14,"1,347,915","74,229,202",55.5,55.9,54.4,55.1,-0.8,966,
卜蜂,1215,108/02/15,"807,809","44,087,736",54.7,55.1,54.4,54.6,-0.5,557,
卜蜂,1215,108/02/18,"904,441","49,517,505",55.3,55.4,54.4,54.7,0.1,496,
卜蜂,1215,108/02/19,"612,322","33,502,967",55,55,54.5,54.6,-0.1,381,
